analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,2,2,2,26,88,9300000000000001/200000000000000000000,13/44,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,1,2,3,4,4,,7944f7fc9bf6f03ce244ac26324cc98807d43c7b3a9ea6bfcd7ed95ab5d46362
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,3,3,8,29,118,279/400000,29/118,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,9,9,1,2,3,10,10,,792efbb111617a73f0b44f97b3f820e90c8eaddca5a9ba80ae917c77b3aa3a92
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,4,4,10,48,142,279/400000,24/71,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,13,13,1,4,3,14,14,,eb8c4f5736cfbd17ddb1cfcc7cd4871fe1abd07fc0631b2d5a11e17d658252a5
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,5,5,14,19,142,279/500000,19/142,NO_CANDIDATE,NOT_CERTIFIED,,,,6,0,0,0,no v9.3 closure candidate by the task deadline,a2771760729f14745e2e3fd89ac49bacad2bebcb13c01a9a48065dc6f41094cb
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,6,6,5,75,148,9300000000000001/200000000000000000000,75/148,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,7,7,10,98,170,9300000000000001/200000000000000000000,49/85,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,8,8,19,102,174,9300000000000001/200000000000000000000,17/29,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
a9fa8abed8db181a5f9994113d8b46bd2531c4332bd1903c2bbe0ce98927d7d4,1fc1d8a4f503841cac8671059f73f4f34ba907c9a138e3514073861a3e4a95ee,v93-16ef271ebc-t00000-a16c540f3172,0,LOC_THETA_LOC,9,9,23,158,187,9300000000000001/200000000000000000000,158/187,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,0,0,6,27,53,279/400000,27/53,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,6,6,0,1,1,6,6,,
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,1,1,7,47,67,9300000000000001/25000000000000000000,47/67,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,7,7,0,1,1,7,7,,15190887f909037355a01b09ad3f3b8c11c761016a98dd3b560d35067c31a04c
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,2,2,2,26,88,9300000000000001/200000000000000000000,13/44,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,2,2,0,1,1,2,2,,10c230a34ca88bf33c86a06413cd63f6abb922c68eeba8685b3d2df65197a571
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,3,3,8,29,118,279/400000,29/118,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,8,8,0,1,1,8,8,,f7ca2fa5beb372aacd4f11dd6d95ae4ae06ae3104ae0823c02ebeb3a8c7efaf8
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,4,4,10,48,142,279/400000,24/71,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,12,12,0,3,1,12,12,,43b17ef44128147d35a7323dd2f0bc28c7ced9a0470b97d6ab21bd251ef337bc
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,5,5,14,19,142,279/500000,19/142,NO_CANDIDATE,NOT_CERTIFIED,,,,6,0,0,0,no v9.3 closure candidate by the task deadline,9acc0d2c98f446bdd7a3c4cc465ef987fa1c52f7982009aa04cc023c70545651
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,6,6,5,75,148,9300000000000001/200000000000000000000,75/148,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,7,7,10,98,170,9300000000000001/200000000000000000000,49/85,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,8,8,19,102,174,9300000000000001/200000000000000000000,17/29,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
b15adce89f2d6869d9bc66b66b0eedf05d887499a7c204282234a6e77ac09576,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,CW_THETA_CW,9,9,23,158,187,9300000000000001/200000000000000000000,158/187,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,0,0,6,27,53,279/400000,27/53,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,6,6,0,1,1,6,6,,
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,1,1,7,47,67,9300000000000001/25000000000000000000,47/67,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,7,7,0,1,1,7,7,,15190887f909037355a01b09ad3f3b8c11c761016a98dd3b560d35067c31a04c
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,2,2,2,26,88,9300000000000001/200000000000000000000,13/44,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,2,2,0,1,1,2,2,,10c230a34ca88bf33c86a06413cd63f6abb922c68eeba8685b3d2df65197a571
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,3,3,8,29,118,279/400000,29/118,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,8,8,0,1,1,8,8,,f7ca2fa5beb372aacd4f11dd6d95ae4ae06ae3104ae0823c02ebeb3a8c7efaf8
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,4,4,10,48,142,279/400000,24/71,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,12,12,0,3,1,12,12,,43b17ef44128147d35a7323dd2f0bc28c7ced9a0470b97d6ab21bd251ef337bc
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,5,5,14,19,142,279/500000,19/142,NO_CANDIDATE,NOT_CERTIFIED,,,,6,0,0,0,no v9.3 closure candidate by the task deadline,9acc0d2c98f446bdd7a3c4cc465ef987fa1c52f7982009aa04cc023c70545651
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,6,6,5,75,148,9300000000000001/200000000000000000000,75/148,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,7,7,10,98,170,9300000000000001/200000000000000000000,49/85,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,8,8,19,102,174,9300000000000001/200000000000000000000,17/29,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
c257826827fd67660be993c38f1723669b66c5ec103c1f73e2f9a225847997f8,9d28e345a0bb2e5963ea59c51794ff6cd2197c186e4ab1b508d27bae279f1790,v93-16ef271ebc-t00000-a16c540f3172,1,LOC_THETA_LOC,9,9,23,158,187,9300000000000001/200000000000000000000,158/187,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
