analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,0,0,3,30,54,279/400000,5/9,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,0,0,3,30,54,279/400000,5/9,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,0,0,3,30,54,279/400000,5/9,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,0,0,29,109,182,279/400000,109/182,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,30,30,1,2,3,31,31,,
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,1,1,3,75,196,9300000000000001/200000000000000000000,75/196,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,4,4,1,2,3,5,5,,f71b84ea74b1df3b4096474c4c0673eb257c8c909bfaf9750ca83e3b5b1c70d1
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,2,2,32,111,202,279/400000,111/202,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,36,36,1,5,3,37,37,,ed0691fa4d1097fdb1d8297033c6c609552f0c2b10fc0d2ba3ee16715184f6aa
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,3,3,9,121,210,279/400000,121/210,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,42,42,1,34,3,43,43,,c23bd4ee0883d5797c25f04d6b0232f0bf980f36e859d9a8b9f5a988736a42fb
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,4,4,4,36,262,279/400000,18/131,NO_CANDIDATE,NOT_CERTIFIED,,,,33,0,0,0,no v9.3 closure candidate by the task deadline,b70f6d58373484488e24c2514b91659bfedd89ba84fc903e47895ad74aa0502d
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,LOC_THETA_LOC,5,5,3,236,348,279/400000,59/87,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,0,0,29,109,182,279/400000,109/182,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,30,30,1,2,3,31,31,,
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,1,1,3,75,196,9300000000000001/200000000000000000000,75/196,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,4,4,1,2,3,5,5,,f71b84ea74b1df3b4096474c4c0673eb257c8c909bfaf9750ca83e3b5b1c70d1
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,2,2,32,111,202,279/400000,111/202,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,36,36,1,5,3,37,37,,ed0691fa4d1097fdb1d8297033c6c609552f0c2b10fc0d2ba3ee16715184f6aa
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,3,3,9,121,210,279/400000,121/210,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,42,42,1,34,3,43,43,,c23bd4ee0883d5797c25f04d6b0232f0bf980f36e859d9a8b9f5a988736a42fb
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,4,4,4,36,262,279/400000,18/131,NO_CANDIDATE,NOT_CERTIFIED,,,,33,0,0,0,no v9.3 closure candidate by the task deadline,b70f6d58373484488e24c2514b91659bfedd89ba84fc903e47895ad74aa0502d
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,0,CW_THETA_CW,5,5,3,236,348,279/400000,59/87,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,0,0,3,30,54,279/400000,5/9,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,LOC_THETA_LOC,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,0,0,3,30,54,279/400000,5/9,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,1,1,10,21,62,9300000000000001/200000000000000000000,21/62,CANDIDATE_FOUND,CERTIFIED,11,11,1,2,3,12,12,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,2,2,5,48,95,279/400000,48/95,CANDIDATE_FOUND,CERTIFIED,9,9,1,5,3,10,10,,6ac64826ff919a6e9be42cf4c67604a2b50e54d43b1d58c04c52723457cce9b4
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,3,3,2,64,113,279/500000,64/113,CANDIDATE_FOUND,CERTIFIED,11,11,1,10,3,12,12,,8f02aa5b22746141b7bdf2db92810b8c997cf359cbcfef061d538222d14ed7b7
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,4,4,4,21,130,279/400000,21/130,CANDIDATE_FOUND,CERTIFIED,15,15,1,12,3,16,16,,38df3909ad5b748473af3db08ad8d1457f30e92b12b7e338dbea1f5ce4103de5
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,0,CW_THETA_CW,5,5,14,163,171,279/400000,163/171,CANDIDATE_FOUND,CERTIFIED,27,27,1,14,3,28,28,,1d3a79c0140c1c82261b2b8ad17d1252a384e2ce79e30ef22abaa7f2b83cfbcb
07bf6377b3b29c3ffa520b9ab752f74b2d5bf44ee875690744cbd723c718e1d2,fa9b690e78d5f77eb79bddbc1dcb9881d0fb2fbb2bdec6c778165acaec2b26e1,v93-244ddf89b2-t00000-09b1ae97c3d2,0,LOC_THETA_LOC,0,0,2,29,55,279/500000,29/55,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,1,2,3,4,4,,
07bf6377b3b29c3ffa520b9ab752f74b2d5bf44ee875690744cbd723c718e1d2,fa9b690e78d5f77eb79bddbc1dcb9881d0fb2fbb2bdec6c778165acaec2b26e1,v93-244ddf89b2-t00000-09b1ae97c3d2,0,LOC_THETA_LOC,1,1,3,88,89,9300000000000001/200000000000000000000,88/89,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,4,4,1,2,3,5,5,,12a93bcd334f4c349326da74db9bc6733e6321ead91060b0bce2307af3a6ab1d
