attempt_id,analysis_id,attempt_number,parent_attempt_id,timeout_budget_seconds,solver_status,outer_timeout,solver_wall_seconds,solver_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,total_wall_seconds,exception_type,exception_message,traceback,started_at_utc
8f2a32844fc17496ec93ef3b912e656b79f40259c2874d95170583f28a1cec3e,44e387337a99aa5c8f7d3601d6303f3ef64e2148e2d6b2ade23a509ec2c9699c,1,,30.0,COMPLETED,False,5.143008843,5.142236805,0.089163986,0.012462028,0.010932743,5.255567600,,,,2026-07-13T15:12:04.571427Z
fef0210808ca4b2218c33eb1661054240e99da6cdffa90e634b597ddb2f3a2bd,d50f19109fd16b880da2fa2d49553af0b195352b28af638e83f03776ce92957e,1,,30.0,COMPLETED,False,4.046900178,4.046663142,0.086716022,0.008692610,0.010394057,4.152702867,,,,2026-07-13T15:12:09.834455Z
44c301c0c0bedf4e99c9daa95f2cd42fea7d694eb1daed151d432802965ffbbf,e277c6acf469ee7438c676281c5c1dc8087a493bb2ddecf66fdb92c5fd3f91de,1,,30.0,COMPLETED,False,3.210322023,3.210304745,0.091760369,0.002994373,0.011607299,3.316684064,,,,2026-07-13T15:12:13.995210Z
3b1a4a67bfc7b195276ce150d69196cbcdb53d0d0bb188c77dd618cdb23648eb,291e282918924c1d95ac0a4820a17672d2355d560444ee3c459a8c1ec4e6ddc4,1,,30.0,COMPLETED,False,3.077552197,3.077466287,0.090417717,0.010501397,0.010579447,3.189050758,,,,2026-07-13T15:12:17.319229Z
8e88d5290ddfc9b8a9a5532bb72c39623e4d4f67d06a03ff59cc56b67f1b50dc,fb8ec62a95a06c77fde8c9c54ea647ac5df5a16dc123e38a554c7d6f333e9474,1,,30.0,COMPLETED,False,3.131514922,3.131400141,0.086428469,0.003395488,0.010051042,3.231389921,,,,2026-07-13T15:12:20.518111Z
c98d82cd45140baf771e8fa827b262dd9601724d8d6295ec4070a0f87934ee42,94ea7588de445cc8c818d85ea1de60e7bf0e531aa2394e630e3111481fceaab3,1,,30.0,COMPLETED,False,5.191361147,5.191032444,0.085188898,0.003071765,0.010979369,5.290601179,,,,2026-07-13T15:12:23.789817Z
d306f49aec4d6eea3e87ceb8a7175266444a5113389c798e9c4e27dd7c559cdf,874fe49926a145b15962c295c44580c5d194a0ad73b4edf9680138ccac036462,1,,30.0,COMPLETED,False,3.918374596,3.918136497,0.086580802,0.008068514,0.011924948,4.024948860,,,,2026-07-13T15:12:29.087954Z
ba3219d0bda24883045dd9530db5042b147234b13d775b3697c43b0c89ef6658,bf1fc7dc6999a04ab0c40c2d3416f490559a67f2daaed46b349c480eb39fe560,1,,30.0,COMPLETED,False,3.026619589,3.026541246,0.089650952,0.002910133,0.013317853,3.132498527,,,,2026-07-13T15:12:33.122721Z
0261d6d27403b7cf42d2b2cc40740109ef39fb4e1edf82fa5d402ab92ff9be32,cef079fdc7ecc5e15d02c1ba1870e6f971620d6e933761d56e946b0cf4ea43f9,1,,30.0,COMPLETED,False,3.141569486,3.141517839,0.106537974,0.002927490,0.013155248,3.264190198,,,,2026-07-13T15:12:36.264213Z
c3ccf119aacbaefecee5fe7dafa1ee5314259c0dd26962849489606fdf32cd02,60603ec7dee01a4ec29ac0ba556a987b00fa99bba7523730c339d7aba352fbef,1,,30.0,COMPLETED,False,3.020999415,3.020890743,0.087401596,0.010115422,0.012189866,3.130706299,,,,2026-07-13T15:12:39.536650Z
ec7b6999f9b07c72567ba6f3f180089d907dec6d36223d2b1b6b6f4f921109fa,f717659c4df07470309ebb55f27d3ebba7acd66d6d2d69794d14cc0c4e316bd9,1,,30.0,COMPLETED,False,8.436089152,8.435514225,0.090739296,0.003384588,0.010664898,8.540877934,,,,2026-07-13T15:12:42.707284Z
cbff8045e555b166f2d02f5eef7f439ad4fefea9e9687b828c0a658cadb88700,e2c4f820e46227ad543070b381da539043d1a03fcc4166d1806d6710f437d540,1,,30.0,COMPLETED,False,8.423412389,8.422729986,0.087462040,0.010771709,0.010397597,8.532043735,,,,2026-07-13T15:12:51.255202Z
864afd90d5e89a6ca71b05395f4a4734f416aa09aec10b48225c3e8d59aba718,d728e68195a17aea615264045aa89e527fc2469f56f5ae66125a6ebbcdd668f9,1,,30.0,COMPLETED,False,7.612108540,7.611569686,0.090945028,0.010952703,0.010387744,7.724394015,,,,2026-07-13T15:12:59.796068Z
4b7860de4f33b630f8ae1abc82aae639779aa3165e219f1a7120826522834e13,38fcc2a5ee269e9167d705bb4c4c21b7ec923a0f660478aeb45498a05e67540b,1,,30.0,COMPLETED,False,7.918218291,7.917957095,0.086807827,0.002878808,0.010854444,8.018759370,,,,2026-07-13T15:13:07.527765Z
63383759c773d1c019425c48e89c297e7be3471c53189eb25e62edddb975fdd7,b9975cccfa9ed9f99d6704f733507927ae818def548e98f3883d27f73c5163f6,1,,30.0,COMPLETED,False,7.743421842,7.743158355,0.087045198,0.007987210,0.009913878,7.848368128,,,,2026-07-13T15:13:15.554326Z
fe43ade4466500d6d2ca920cfbf35b14422315c672ec4874b811279482e94dfa,e395e7c4da1b769730715d82c945ff51ee6d902c3282db7ab40ff10a93836bdf,1,,30.0,COMPLETED,False,8.367347849,8.366618992,0.110290222,0.008405835,0.010422489,8.496466395,,,,2026-07-13T15:13:23.456387Z
19c881604777e45b480eae9e2892b5fca8be9233c99f1bb833c4454b1034ba58,ffef9125bdbcff53adaec0ea2ec178a6d5d24b337ae94d94b0cf0e855e30b1a0,1,,30.0,COMPLETED,False,8.694738816,8.693918012,0.088290438,0.007928448,0.012080965,8.803038667,,,,2026-07-13T15:13:31.959838Z
5f7ca615e60f467542d587b96ccc3eda536cda5fd27e02c9306af96d8fc190a7,3a15ae69dfae879cc0eeebd9f27fabcf7caf31a075daa2d6e56fb5bed0db5867,1,,30.0,COMPLETED,False,9.214705324,9.213222621,0.087119576,0.002766468,0.015066702,9.319658070,,,,2026-07-13T15:13:40.771143Z
aec9bdf07f2e3105feb7e3d6f197c4f01f19e1d44b59faab79d2c10e742100d9,3795bd5eecb4d3680706cf7635099b550c1f986fc2a55bee3092f1f5edfe4284,1,,30.0,COMPLETED,False,8.039656845,8.039406869,0.104461625,0.002633782,0.012243613,8.158995865,,,,2026-07-13T15:13:50.099595Z
250ff8c7772db2f84b36cede32f747633b9e4b5bf0f1242ba9dd2b56727f3af7,fefb9f5e3ed891b7d43fef7cf1d7ff1266f02e19682248c4b5f20c31c6f6302a,1,,30.0,COMPLETED,False,7.742950375,7.742712086,0.087338140,0.002955173,0.011788248,7.845031936,,,,2026-07-13T15:13:58.266164Z
