simulation_id,cell_id,taskset_id,taskset_hash,exact_e0,task_id,job_index,release,completion,absolute_deadline,response_time,deadline_miss,first_execution,preemption_count,energy_blocked_ticks,processor_wait_ticks,executed_ticks,eligible_after_warmup,censored,censoring_reason
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,3,4,331,340,410,9,False,331,0,0,0,9,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,3,5,410,419,489,9,False,410,0,0,0,9,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,3,6,489,498,568,9,False,489,0,0,0,9,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,3,7,568,577,647,9,False,568,0,0,0,9,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,0,24,30,107,6,False,24,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,1,107,113,190,6,False,107,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,2,190,196,273,6,False,190,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,3,273,279,356,6,False,273,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,4,356,362,439,6,False,356,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,5,439,445,522,6,False,439,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,4,6,522,528,605,6,False,522,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,0,12,18,107,6,False,12,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,1,107,113,202,6,False,107,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,2,202,208,297,6,False,202,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,3,297,303,392,6,False,297,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,4,392,398,487,6,False,392,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,5,487,493,582,6,False,487,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,5,6,582,588,677,6,False,582,0,0,0,6,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,0,7,29,116,22,False,7,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,1,116,138,225,22,False,116,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,2,225,247,334,22,False,225,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,3,334,356,443,22,False,334,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,4,443,465,552,22,False,443,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,6,5,552,574,661,22,False,552,0,0,0,22,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,0,4,5,122,1,False,4,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,1,122,123,240,1,False,122,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,2,240,241,358,1,False,240,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,3,358,359,476,1,False,358,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,4,476,477,594,1,False,476,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,7,5,594,595,712,1,False,594,0,0,0,1,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,8,0,43,48,205,5,False,43,0,0,0,5,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,8,1,205,210,367,5,False,205,0,0,0,5,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,8,2,367,372,529,5,False,367,0,0,0,5,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,8,3,529,534,691,5,False,529,0,0,0,5,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,9,0,0,,193,,False,0,1,0,,11,True,True,UNFINISHED_AT_HORIZON
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,9,1,193,210,386,17,False,193,0,0,0,17,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,9,2,386,403,579,17,False,386,0,0,0,17,True,False,
80c2370aaa17bc62d46800fad5eedb73f6f8ef6de4d3c4ba9c497f319f47cea1,2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,v93-5b7dce0b03-t00000-2292118c3dc7,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,1,9,3,579,596,772,17,False,579,0,0,0,17,True,False,
